entity_id,entity_label,entity_class,synonym,plural,wikipedia_page,definition,definition_source,wikidata_page,last_checked
thiamphenicol,thiamphenicol,matter,"thiophenicol, dextrosulphenidol",,https://en.wikipedia.org/wiki/Thiamphenicol,"Thiamphenicol (also known as thiophenicol and dextrosulphenidol) is an antibiotic. It is the methyl-sulfonyl analogue of chloramphenicol and has a similar spectrum of activity, but is 2.5 to 5 times as potent.  Like chloramphenicol, it is insoluble in water, but highly soluble in lipids.  It is used in many countries as a veterinary antibiotic, but is available in China, Morocco and Italy for use in humans.  Its main advantage over chloramphenicol is that it has never been associated with aplastic anaemia.Thiamphenicol is also widely used in Brazil, particularly for the treatment of sexually transmitted infections and pelvic inflammatory disease.Unlike chloramphenicol, thiamphenicol is not readily metabolized in cattle, poultry, sheep, or humans, but is predominantly excreted unchanged. In pigs and rats the drug is excreted both as parent drug and as thiamphenicol glucuronate (FAO, 1997).",Wikipedia,Q425015,20240422.0
thiazopyr,thiazopyr,matter,,,,,,,20240422.0
thickening,thickening,process,,,,,,,20240422.0
thickness,thickness,property,,,http://en.wikipedia.org/wiki/Thickness,Thickness may refer to:,Wikipedia,Q7783957,20240422.0
thickness-to-depth_ratio,thickness-to-depth_ratio,property,,,,,,,20240422.0
thidiazuron,thidiazuron,matter,,,https://en.wikipedia.org/wiki/Thidiazuron,Thidiazuron (TDZ) is a plant growth regulator.,Wikipedia,Q1968056,20240422.0
thienemannia,thienemannia,attribute,,,https://en.wikipedia.org/wiki/Thienemannia,Thienemannia is a genus of non-biting midges of the bloodworm family Chironomidae.,Wikipedia,Q7784012,20240422.0
thienemanniella,thienemanniella,attribute,,,https://en.wikipedia.org/wiki/Thienemanniella,Thienemanniella is a genus of non-biting midges of the bloodworm family Chironomidae.,Wikipedia,Q7784013,20240422.0
thienemannimyia,thienemannimyia,attribute,,,https://en.wikipedia.org/wiki/Thienemannimyia,Thienemannimyia is a genus of non-biting midges in the subfamily Tanypodinae of the bloodworm family Chironomidae.,Wikipedia,Q7784014,20240422.0
thifensulfuron,thifensulfuron,matter,,,,,,,20240422.0
thinning,thinning,process,,,,,,,20240422.0
thiobencarb,thiobencarb,matter,benthiocarb,,https://en.wikipedia.org/wiki/Thiobencarb,chemical compound,Wikidata,Q4392804,20240422.0
thiocyanate,thiocyanate,matter,rhodanide,,https://en.wikipedia.org/wiki/Thiocyanate,"Thiocyanate (also known as rhodanide) is the anion [SCN]−, a salt or an ester of thiocyanic acid. It is the conjugate base of thiocyanic acid. Common derivatives include the colourless salts potassium thiocyanate and sodium thiocyanate.  Mercury(II) thiocyanate was formerly used in pyrotechnics.",Wikipedia,Q77747995,20240422.0
thiodicarb,thiodicarb,matter,,,,,,,20240422.0
thiodiglycol,thiodiglycol,matter,"ethanol,-2,2'-thiobis-",,https://en.wikipedia.org/wiki/Thiodiglycol,"Thiodiglycol, or bis(2-hydroxyethyl)sulfide (also known as 2,2-thiodiethanol or TDE), is the organosulfur compound with the formula S(CH2CH2OH)2.  It is miscible with water and polar organic solvents. It is a colorless liquid.  It is structurally similar to diethylene glycol.",Wikipedia,Q418117,20240422.0
thiofanox,thiofanox,matter,,,https://en.wikipedia.org/wiki/Thiofanox,Thiofanox is a chemical compound used in acaricides and insecticides.,Wikipedia,Q1286435,20240422.0
thionazin,thionazin,matter,,,https://en.wikipedia.org/wiki/Thionazin,Thionazin is a chemical compound used in nematicides.,Wikipedia,Q7784679,20240422.0
thiophanate-methyl,thiophanate-methyl,matter,,,https://en.wikipedia.org/wiki/Thiophanate-methyl,"Thiophanate-methyl is an organic compound with the formula C6H4(NHC(S)NH(CO)OCH3)2. The compound is a colorless or white solid, although commercial samples are generally tan-colored.  It is prepared from o-phenylenediamine.",Wikipedia,Q126625,20240422.0
thiosulfate,thiosulfate,matter,,,https://en.wikipedia.org/wiki/Thiosulfate,"Thiosulfate (IUPAC-recommended spelling; sometimes thiosulphate in British English) is an oxyanion of sulfur with the chemical formula S2O2−3. Thiosulfate also refers to the compounds containing this anion, which are the salts of thiosulfuric acid, e.g. sodium thiosulfate Na2S2O3. Thiosulfate also refers to the esters of thiosulfuric acid, e.g. O,S-dimethyl thiosulfate CH3−O−S(=O)2−S−CH3. The prefix thio- indicates that the thiosulfate is a sulfate with one oxygen replaced by sulfur. Thiosulfate is tetrahedral at the central S atom. Thiosulfate salts occur naturally. Thiosulfate ion has C3v symmetry, and is produced by certain biochemical processes. It rapidly dechlorinates water and is notable for its use to halt bleaching in the paper-making industry. Thiosulfate salts are mainly used in dying in textiles and the bleaching of natural substances.Sodium thiosulfate, commonly called hypo (from ""hyposulfite""), was widely used in photography to fix black and white negatives and prints after the developing stage; modern 'rapid' fixers use ammonium thiosulfate as a fixing salt because it acts three to four times faster. Some bacteria can metabolise thiosulfates.",Wikipedia,Q410739,20240422.0
third_dekad_one-day_mean,third_dekad_one-day_mean,operation,,,,,,,20240422.0
third_dekad_time_integral,third_dekad_time_integral,operation,,,,,,,20240422.0
third_flattening_ratio,third_flattening_ratio,property,,,,,,,20240422.0
third_pentad_time_integral,third_pentad_time_integral,operation,,,,,,,20240422.0
thorium,thorium,matter,,,https://en.wikipedia.org/wiki/Thorium,"Thorium is a weakly radioactive metallic chemical element with the symbol Th and atomic number 90. Thorium is silvery and tarnishes black when it is exposed to air, forming thorium dioxide; it is moderately soft and malleable and has a high melting point. Thorium is an electropositive actinide whose chemistry is dominated by the +4 oxidation state; it is quite reactive and can ignite in air when finely divided.",Wikipedia,Q1115,20240422.0
thorium-228,thorium-228,matter,,,https://en.wikipedia.org/wiki/Isotopes_of_thorium#Thorium-228,"Thorium (90Th) has seven naturally occurring isotopes but none are stable. One isotope, 232Th, is relatively stable, with a half-life of 1.405×1010 years, considerably longer than the age of the Earth, and even slightly longer than the generally accepted age of the universe. This isotope makes up nearly all natural thorium, so thorium was considered to be mononuclidic. However, in 2013, IUPAC reclassified thorium as binuclidic, due to large amounts of 230Th in deep seawater. Thorium has a characteristic terrestrial isotopic composition and thus a standard atomic weight can be given.",Wikipedia,Q1895097,20240422.0
thorium-230,thorium-230,matter,,,https://en.wikipedia.org/wiki/Isotopes_of_thorium#Thorium-230,"Thorium (90Th) has seven naturally occurring isotopes but none are stable. One isotope, 232Th, is relatively stable, with a half-life of 1.405×1010 years, considerably longer than the age of the Earth, and even slightly longer than the generally accepted age of the universe. This isotope makes up nearly all natural thorium, so thorium was considered to be mononuclidic. However, in 2013, IUPAC reclassified thorium as binuclidic, due to large amounts of 230Th in deep seawater. Thorium has a characteristic terrestrial isotopic composition and thus a standard atomic weight can be given.",Wikipedia,Q1895097,20240422.0
thorium-232,thorium-232,matter,,,https://en.wikipedia.org/wiki/Isotopes_of_thorium#Thorium-232,"Thorium (90Th) has seven naturally occurring isotopes but none are stable. One isotope, 232Th, is relatively stable, with a half-life of 1.405×1010 years, considerably longer than the age of the Earth, and even slightly longer than the generally accepted age of the universe. This isotope makes up nearly all natural thorium, so thorium was considered to be mononuclidic. However, in 2013, IUPAC reclassified thorium as binuclidic, due to large amounts of 230Th in deep seawater. Thorium has a characteristic terrestrial isotopic composition and thus a standard atomic weight can be given.",Wikipedia,Q1895097,20240422.0
thornthwaite_potential_volume,thornthwaite_potential_volume,property,,,,,,,20240422.0
three-month_time_integral,three-month_time_integral,operation,,,,,,,20240422.0
threshold_temperature,threshold_temperature,property,threshold,,,,,,20240422.0
threshold-odor-number,threshold-odor-number,property,TON,,,,,,20240422.0
thrombosis,thrombosis,phenomenon,,,https://en.wikipedia.org/wiki/Thrombosis,"Thrombosis (from Ancient Greek θρόμβωσις thrómbōsis ""clotting"") is the formation of a blood clot inside a blood vessel, obstructing the flow of blood through the circulatory system. When a blood vessel (a vein or an artery) is injured, the body uses platelets (thrombocytes) and fibrin to form a blood clot to prevent blood loss.  Even when a blood vessel is not injured, blood clots may form in the body under certain conditions. A clot, or a piece of the clot, that breaks free and begins to travel around the body is known as an embolus.Thrombosis may occur in veins (venous thrombosis) or in arteries (arterial thrombosis). Venous thrombosis (sometimes called DVT, deep vein thrombosis) leads to a blood clot in the affected part of the body, while arterial thrombosis (and, rarely, severe venous thrombosis) affects the blood supply and leads to damage of the tissue supplied by that artery (ischemia and necrosis). A piece of either an arterial or a venous thrombus can break off as an embolus, which could then travel through the circulation and lodge somewhere else as an embolism. This type of embolism is known as a thromboembolism. Complications can arise when a venous thromboembolism (commonly called a VTE) lodges in the lung as a pulmonary embolism. An arterial embolus may travel further down the affected blood vessel, where it can lodge as an embolism.",Wikipedia,Q261327,20240422.0
throttling,throttling,process,,,,,,,20240422.0
throughfall,throughfall,process,,,https://en.wikipedia.org/wiki/Throughfall,"In hydrology, throughfall is the process which describes how wet leaves shed excess water onto the ground surface. These drops have greater erosive power because they are heavier than rain drops. Furthermore, where there is a high canopy, falling drops may reach terminal velocity, about 8 metres (26 ft), thus maximizing the drop's erosive potential.Rates of throughfall are higher in areas of forest where the leaves are broad-leaved. This is because the flat leaves allow water to collect. Drip-tips also facilitate throughfall. Rates of throughfall are lower in coniferous forests as conifers can only hold individual droplets of water on their needles.",Wikipedia,Q1789861,20240422.0
throughflow,throughflow,process,,,https://en.wikipedia.org/wiki/Throughflow,"In hydrology, throughflow, a subtype of interflow (percolation), is the lateral unsaturated flow of water in the soil zone, typically through a highly permeable geologic unit overlying a less permeable one. Water thus returns to the surface, as return flow, before or on entering a stream or groundwater. Once water infiltrates into the soil, it is still affected by gravity and infiltrates to the water table or if permeability varies laterally travels downslope. Throughflow usually occurs during peak hydrologic events (such as high precipitation). Flow rates are dependent on the hydraulic conductivity of the geologic medium.",Wikipedia,Q7798496,20240422.0
